-0.00010938446379027411; 0
-0.1820862600457428; 0.054771784232365395
-0.20279065983239786; 0.061410788381742965
-0.2224084470118155; 0.0705394190871369
-0.29760438984261306; 0.10041493775933619
-0.38373787504859047; 0.1709543568464733
-0.278192715537114; 0.28049792531120354
-0.10626655457019163; 0.4522821576763487
-0.06165486941664644; 0.4987551867219918
0.0547744962438641; 0.6165975103734441
0.18645440656668377; 0.7344398340248964
0.33120802032200647; 0.8506224066390042
0.4650837559551253; 0.9526970954356848
0.50973792928882; 0.9601659751037346
0.5729106211410337; 0.9676348547717843
0.6567795767454052; 0.9759336099585064
0.9998906155362097; 1.0000000000000002
